"FREQ","C2(2)"
95499.2586,39.0462
97723.7221,39.0473
100000,39.0483
102329.2992,39.0492
104712.8548,39.0501
107151.9305,39.051
109647.8196,39.0518
112201.8454,39.0526
114815.3621,39.0534
117489.7555,39.0541
120226.4435,39.0548
123026.8771,39.0554
125892.5412,39.0561
128824.9552,39.0567
131825.6739,39.0572
134896.2883,39.0578
138038.4265,39.0583
141253.7545,39.0588
144543.9771,39.0593
147910.8388,39.0597
151356.1248,39.0601
154881.6619,39.0606
158489.3192,39.0609
162181.0097,39.0613
165958.6907,39.0617
169824.3652,39.062
173780.0829,39.0623
177827.941,39.0626
181970.0859,39.0629
186208.7137,39.0632
190546.0718,39.0635
194984.46,39.0637
199526.2315,39.064
204173.7945,39.0642
208929.6131,39.0644
213796.209,39.0646
218776.1624,39.0648
223872.1139,39.065
229086.7653,39.0652
234422.8815,39.0653
239883.2919,39.0655
245470.8916,39.0656
251188.6432,39.0658
257039.5783,39.0659
263026.7992,39.066
269153.4804,39.0661
275422.8703,39.0663
281838.2931,39.0664
288403.1503,39.0665
295120.9227,39.0665
301995.172,39.0666
309029.5433,39.0667
316227.766,39.0668
323593.6569,39.0668
331131.1215,39.0669
338844.1561,39.0669
346736.8505,39.067
354813.3892,39.067
363078.0548,39.0671
371535.2291,39.0671
380189.3963,39.0671
389045.145,39.0671
398107.1706,39.0671
407380.2778,39.0671
416869.3835,39.0672
426579.5188,39.0671
436515.8322,39.0671
446683.5922,39.0671
457088.1896,39.0671
467735.1413,39.0671
478630.0923,39.0671
489778.8194,39.067
501187.2336,39.067
512861.384,39.0669
524807.4602,39.0669
537031.7964,39.0668
549540.8739,39.0668
562341.3252,39.0667
575439.9373,39.0666
588843.6554,39.0666
602559.5861,39.0665
616595.0019,39.0664
630957.3445,39.0663
645654.229,39.0662
660693.448,39.066
676082.9754,39.0659
691830.9709,39.0658
707945.7844,39.0657
724435.9601,39.0655
741310.2413,39.0654
758577.575,39.0652
776247.1166,39.065
794328.2347,39.0648
812830.5162,39.0646
831763.7711,39.0644
851138.0382,39.0642
870963.59,39.064
891250.9381,39.0638
912010.8394,39.0635
933254.3008,39.0633
954992.586,39.063
977237.221,39.0627
1000000,39.0624
1023292.992,39.0621
1047128.548,39.0617
1071519.305,39.0614
1096478.196,39.061
1122018.454,39.0606
1148153.621,39.0602
1174897.555,39.0598
1202264.435,39.0593
1230268.771,39.0589
1258925.412,39.0584
1288249.552,39.0579
1318256.739,39.0573
1348962.883,39.0568
1380384.265,39.0562
1412537.545,39.0555
1445439.771,39.0549
1479108.388,39.0542
1513561.248,39.0535
1548816.619,39.0527
1584893.192,39.052
1621810.097,39.0511
1659586.907,39.0503
1698243.652,39.0494
1737800.829,39.0484
1778279.41,39.0474
1819700.859,39.0464
1862087.137,39.0453
1905460.718,39.0442
1949844.6,39.043
1995262.315,39.0418
2041737.945,39.0405
2089296.131,39.0391
2137962.09,39.0377
2187761.624,39.0362
2238721.139,39.0346
2290867.653,39.033
2344228.815,39.0313
2398832.919,39.0295
2454708.916,39.0276
2511886.432,39.0256
2570395.783,39.0236
2630267.992,39.0214
2691534.804,39.0191
2754228.703,39.0168
2818382.931,39.0143
2884031.503,39.0117
2951209.227,39.009
3019951.72,39.0062
3090295.433,39.0032
3162277.66,39.0001
3235936.569,38.9969
3311311.215,38.9935
3388441.561,38.9899
3467368.505,38.9862
3548133.892,38.9823
3630780.548,38.9783
3715352.291,38.974
3801893.963,38.9696
3890451.45,38.9649
3981071.706,38.96
4073802.778,38.9549
4168693.835,38.9496
4265795.188,38.944
4365158.322,38.9382
4466835.922,38.9321
4570881.896,38.9257
4677351.413,38.9191
4786300.923,38.9121
4897788.194,38.9048
5011872.336,38.8972
5128613.84,38.8893
5248074.602,38.881
5370317.964,38.8723
5495408.739,38.8632
5623413.252,38.8537
5754399.373,38.8438
5888436.554,38.8334
6025595.861,38.8226
6165950.019,38.8113
6309573.445,38.7995
6456542.29,38.7872
6606934.48,38.7743
6760829.754,38.7609
6918309.709,38.7469
7079457.844,38.7322
7244359.601,38.717
7413102.413,38.701
7585775.75,38.6844
7762471.166,38.6671
7943282.347,38.649
8128305.162,38.6301
8317637.711,38.6105
8511380.382,38.59
8709635.9,38.5686
8912509.381,38.5464
9120108.394,38.5232
9332543.008,38.4991
9549925.86,38.474
9772372.21,38.4478
10000000,38.4206
10232929.92,38.3923
10471285.48,38.3628
10715193.05,38.3322
10964781.96,38.3004
11220184.54,38.2673
11481536.21,38.2329
11748975.55,38.1972
12022644.35,38.1601
12302687.71,38.1216
12589254.12,38.0816
12882495.52,38.0402
13182567.39,37.9972
13489628.83,37.9526
13803842.65,37.9065
14125375.45,37.8587
14454397.71,37.8091
14791083.88,37.7579
15135612.48,37.7048
15488166.19,37.65
15848931.92,37.5933
16218100.97,37.5347
16595869.07,37.4742
16982436.52,37.4117
17378008.29,37.3473
17782794.1,37.2808
18197008.59,37.2122
18620871.37,37.1416
19054607.18,37.0688
19498446,36.9939
19952623.15,36.9168
20417379.45,36.8375
20892961.31,36.7561
21379620.9,36.6723
21877616.24,36.5864
22387211.39,36.4981
22908676.53,36.4076
23442288.15,36.3148
23988329.19,36.2198
24547089.16,36.1224
25118864.32,36.0227
25703957.83,35.9207
26302679.92,35.8164
26915348.04,35.7098
27542287.03,35.6009
28183829.31,35.4898
28840315.03,35.3764
29512092.27,35.2607
30199517.2,35.1428
30902954.33,35.0226
31622776.6,34.9003
32359365.69,34.7758
33113112.15,34.6491
33884415.61,34.5204
34673685.05,34.3895
35481338.92,34.2565
36307805.48,34.1215
37153522.91,33.9846
38018939.63,33.8456
38904514.5,33.7047
39810717.06,33.5619
40738027.78,33.4172
41686938.35,33.2708
42657951.88,33.1225
43651583.22,32.9725
44668359.22,32.8208
45708818.96,32.6674
46773514.13,32.5124
47863009.23,32.3558
48977881.94,32.1976
50118723.36,32.038
51286138.4,31.8769
52480746.02,31.7143
53703179.64,31.5504
54954087.39,31.3852
56234132.52,31.2186
57543993.73,31.0508
58884365.54,30.8817
60255958.61,30.7115
61659500.19,30.5401
63095734.45,30.3676
64565422.9,30.1941
66069344.8,30.0195
67608297.54,29.8439
69183097.09,29.6673
70794578.44,29.4898
72443596.01,29.3114
74131024.13,29.1321
75857757.5,28.952
77624711.66,28.771
79432823.47,28.5893
81283051.62,28.4068
83176377.11,28.2236
85113803.82,28.0398
87096359,27.8552
89125093.81,27.67
91201083.94,27.4842
93325430.08,27.2978
95499258.6,27.1108
97723722.1,26.9233
100000000,26.7352
102329299.2,26.5466
104712854.8,26.3576
107151930.5,26.1681
109647819.6,25.9781
112201845.4,25.7877
114815362.1,25.5969
117489755.5,25.4057
120226443.5,25.2141
123026877.1,25.0221
125892541.2,24.8298
128824955.2,24.6372
131825673.9,24.4442
134896288.3,24.251
138038426.5,24.0574
141253754.5,23.8636
144543977.1,23.6695
