"FREQ","C3(2)"
436515.8322,39.0808
446683.5922,39.0808
457088.1896,39.0808
467735.1413,39.0807
478630.0923,39.0807
489778.8194,39.0807
501187.2336,39.0806
512861.384,39.0806
524807.4602,39.0806
537031.7964,39.0805
549540.8739,39.0804
562341.3252,39.0804
575439.9373,39.0803
588843.6554,39.0802
602559.5861,39.0801
616595.0019,39.08
630957.3445,39.0799
645654.229,39.0798
660693.448,39.0797
676082.9754,39.0796
691830.9709,39.0795
707945.7844,39.0793
724435.9601,39.0792
741310.2413,39.079
758577.575,39.0789
776247.1166,39.0787
794328.2347,39.0785
812830.5162,39.0783
831763.7711,39.0781
851138.0382,39.0779
870963.59,39.0777
891250.9381,39.0774
912010.8394,39.0772
933254.3008,39.0769
954992.586,39.0766
977237.221,39.0763
1000000,39.076
1023292.992,39.0757
1047128.548,39.0754
1071519.305,39.075
1096478.196,39.0747
1122018.454,39.0743
1148153.621,39.0739
1174897.555,39.0734
1202264.435,39.073
1230268.771,39.0725
1258925.412,39.072
1288249.552,39.0715
1318256.739,39.071
1348962.883,39.0704
1380384.265,39.0698
1412537.545,39.0692
1445439.771,39.0685
1479108.388,39.0678
1513561.248,39.0671
1548816.619,39.0664
1584893.192,39.0656
1621810.097,39.0647
1659586.907,39.0639
1698243.652,39.063
1737800.829,39.062
1778279.41,39.061
1819700.859,39.06
1862087.137,39.0589
1905460.718,39.0578
1949844.6,39.0566
1995262.315,39.0553
2041737.945,39.054
2089296.131,39.0526
2137962.09,39.0512
2187761.624,39.0497
2238721.139,39.0481
2290867.653,39.0465
2344228.815,39.0448
2398832.919,39.043
2454708.916,39.0411
2511886.432,39.0391
2570395.783,39.037
2630267.992,39.0349
2691534.804,39.0326
2754228.703,39.0302
2818382.931,39.0278
2884031.503,39.0252
2951209.227,39.0224
3019951.72,39.0196
3090295.433,39.0166
3162277.66,39.0135
3235936.569,39.0103
3311311.215,39.0068
3388441.561,39.0033
3467368.505,38.9995
3548133.892,38.9956
3630780.548,38.9916
3715352.291,38.9873
3801893.963,38.9828
3890451.45,38.9781
3981071.706,38.9732
4073802.778,38.9681
4168693.835,38.9628
4265795.188,38.9572
4365158.322,38.9513
4466835.922,38.9452
4570881.896,38.9388
4677351.413,38.9321
4786300.923,38.9251
4897788.194,38.9178
5011872.336,38.9102
5128613.84,38.9022
5248074.602,38.8938
5370317.964,38.8851
5495408.739,38.876
5623413.252,38.8665
5754399.373,38.8565
5888436.554,38.8461
6025595.861,38.8352
6165950.019,38.8239
6309573.445,38.812
6456542.29,38.7997
6606934.48,38.7868
6760829.754,38.7733
6918309.709,38.7592
7079457.844,38.7445
7244359.601,38.7292
7413102.413,38.7132
7585775.75,38.6965
7762471.166,38.6791
7943282.347,38.6609
8128305.162,38.642
8317637.711,38.6223
8511380.382,38.6017
8709635.9,38.5803
8912509.381,38.5579
9120108.394,38.5347
9332543.008,38.5105
9549925.86,38.4852
9772372.21,38.459
10000000,38.4317
10232929.92,38.4033
10471285.48,38.3737
10715193.05,38.343
10964781.96,38.311
11220184.54,38.2778
11481536.21,38.2433
11748975.55,38.2074
12022644.35,38.1702
12302687.71,38.1316
12589254.12,38.0915
12882495.52,38.0499
13182567.39,38.0068
13489628.83,37.962
13803842.65,37.9157
14125375.45,37.8677
14454397.71,37.8181
14791083.88,37.7666
15135612.48,37.7134
15488166.19,37.6584
15848931.92,37.6016
16218100.97,37.5428
16595869.07,37.4821
16982436.52,37.4194
17378008.29,37.3548
17782794.1,37.2881
18197008.59,37.2194
18620871.37,37.1485
19054607.18,37.0756
19498446,37.0004
19952623.15,36.9232
20417379.45,36.8437
20892961.31,36.762
21379620.9,36.6781
21877616.24,36.5919
22387211.39,36.5035
22908676.53,36.4128
23442288.15,36.3198
23988329.19,36.2245
24547089.16,36.1269
25118864.32,36.027
25703957.83,35.9248
26302679.92,35.8203
26915348.04,35.7135
27542287.03,35.6044
28183829.31,35.4931
28840315.03,35.3795
29512092.27,35.2636
30199517.2,35.1455
30902954.33,35.0252
31622776.6,34.9026
32359365.69,34.778
33113112.15,34.6511
33884415.61,34.5222
34673685.05,34.3911
35481338.92,34.258
36307805.48,34.1228
37153522.91,33.9857
38018939.63,33.8466
38904514.5,33.7055
39810717.06,33.5626
40738027.78,33.4178
41686938.35,33.2712
42657951.88,33.1228
43651583.22,32.9727
44668359.22,32.8208
45708818.96,32.6673
46773514.13,32.5122
47863009.23,32.3555
48977881.94,32.1973
50118723.36,32.0376
51286138.4,31.8764
52480746.02,31.7138
53703179.64,31.5498
54954087.39,31.3845
56234132.52,31.2179
57543993.73,31.0501
58884365.54,30.881
60255958.61,30.7107
61659500.19,30.5393
63095734.45,30.3668
64565422.9,30.1933
66069344.8,30.0187
67608297.54,29.8431
69183097.09,29.6666
70794578.44,29.4891
72443596.01,29.3107
74131024.13,29.1315
75857757.5,28.9514
77624711.66,28.7706
79432823.47,28.5889
81283051.62,28.4066
83176377.11,28.2235
85113803.82,28.0397
87096359,27.8553
89125093.81,27.6702
91201083.94,27.4845
93325430.08,27.2983
95499258.6,27.1115
97723722.1,26.9241
100000000,26.7363
102329299.2,26.5479
104712854.8,26.3591
107151930.5,26.1698
109647819.6,25.9801
112201845.4,25.79
114815362.1,25.5995
117489755.5,25.4086
120226443.5,25.2173
123026877.1,25.0257
125892541.2,24.8338
128824955.2,24.6415
131825673.9,24.449
134896288.3,24.2561
138038426.5,24.063
141253754.5,23.8696
144543977.1,23.676
147910838.8,23.4822
151356124.8,23.2881
154881661.9,23.0939
158489319.2,22.8994
162181009.7,22.7047
165958690.7,22.5099
169824365.2,22.3149
173780082.9,22.1198
177827941,21.9245
181970085.9,21.729
186208713.7,21.5335
190546071.8,21.3378
194984460,21.142
199526231.5,20.9461
204173794.5,20.7501
208929613.1,20.554
213796209,20.3579
218776162.4,20.1617
223872113.9,19.9654
229086765.3,19.7691
234422881.5,19.5727
239883291.9,19.3763
245470891.6,19.1799
251188643.2,18.9834
257039578.3,18.7869
263026799.2,18.5904
269153480.4,18.3939
275422870.3,18.1975
281838293.1,18.001
288403150.3,17.8045
295120922.7,17.6081
301995172,17.4117
309029543.3,17.2154
316227766,17.0191
323593656.9,16.8229
331131121.5,16.6267
338844156.1,16.4306
346736850.5,16.2346
354813389.2,16.0387
363078054.8,15.8428
371535229.1,15.6471
380189396.3,15.4515
389045145,15.256
398107170.6,15.0607
407380277.8,14.8655
416869383.5,14.6704
426579518.8,14.4755
436515832.2,14.2808
446683592.2,14.0863
457088189.6,13.8919
467735141.3,13.6978
478630092.3,13.5039
489778819.4,13.3102
501187233.6,13.1167
512861384,12.9235
524807460.2,12.7306
537031796.4,12.5379
549540873.9,12.3456
562341325.2,12.1535
575439937.3,11.9618
588843655.4,11.7704
602559586.1,11.5794
616595001.9,11.3887
630957344.5,11.1985
645654229,11.0086
660693448,10.8192
676082975.4,10.6302
691830970.9,10.4417
707945784.4,10.2536
724435960.1,10.0661
741310241.3,9.8791
758577575,9.69265
776247116.6,9.50678
794328234.7,9.32151
812830516.2,9.13686
831763771.1,8.95287
851138038.2,8.76955
870963590,8.58693
891250938.1,8.40505
912010839.4,8.22393
933254300.8,8.0436
954992586,7.86409
977237221,7.68544
1000000000,7.50767
1000000000,7.50767
