"FREQ","C3(2)"
1380384.265,34.1517
1412537.545,34.1024
1445439.771,34.0514
1479108.388,33.9986
1513561.248,33.9439
1548816.619,33.8875
1584893.192,33.8291
1621810.097,33.7689
1659586.907,33.7066
1698243.652,33.6424
1737800.829,33.5762
1778279.41,33.5079
1819700.859,33.4375
1862087.137,33.365
1905460.718,33.2904
1949844.6,33.2136
1995262.315,33.1346
2041737.945,33.0534
2089296.131,32.97
2137962.09,32.8843
2187761.624,32.7964
2238721.139,32.7062
2290867.653,32.6137
2344228.815,32.5189
2398832.919,32.4218
2454708.916,32.3225
2511886.432,32.2208
2570395.783,32.1168
2630267.992,32.0106
2691534.804,31.902
2754228.703,31.7912
2818382.931,31.6781
2884031.503,31.5628
2951209.227,31.4452
3019951.72,31.3254
3090295.433,31.2034
3162277.66,31.0792
3235936.569,30.9529
3311311.215,30.8245
3388441.561,30.6939
3467368.505,30.5613
3548133.892,30.4267
3630780.548,30.29
3715352.291,30.1514
3801893.963,30.0109
3890451.45,29.8685
3981071.706,29.7242
4073802.778,29.578
4168693.835,29.4301
4265795.188,29.2805
4365158.322,29.1292
4466835.922,28.9762
4570881.896,28.8215
4677351.413,28.6653
4786300.923,28.5076
4897788.194,28.3483
5011872.336,28.1876
5128613.84,28.0255
5248074.602,27.862
5370317.964,27.6972
5495408.739,27.5311
5623413.252,27.3637
5754399.373,27.1951
5888436.554,27.0253
6025595.861,26.8544
6165950.019,26.6824
6309573.445,26.5094
6456542.29,26.3353
6606934.48,26.1602
6760829.754,25.9842
6918309.709,25.8072
7079457.844,25.6294
7244359.601,25.4507
7413102.413,25.2712
7585775.75,25.0909
7762471.166,24.9099
7943282.347,24.7281
8128305.162,24.5457
8317637.711,24.3625
8511380.382,24.1788
8709635.9,23.9944
8912509.381,23.8094
9120108.394,23.6238
9332543.008,23.4378
9549925.86,23.2512
9772372.21,23.0641
10000000,22.8766
