"FREQ","C3(2)"
6025595.861,38.8284
6165950.019,38.8171
6309573.445,38.8052
6456542.29,38.7929
6606934.48,38.78
6760829.754,38.7666
6918309.709,38.7525
7079457.844,38.7379
7244359.601,38.7226
7413102.413,38.7066
7585775.75,38.69
7762471.166,38.6726
7943282.347,38.6545
8128305.162,38.6356
8317637.711,38.616
8511380.382,38.5955
8709635.9,38.5741
8912509.381,38.5518
9120108.394,38.5286
9332543.008,38.5045
9549925.86,38.4793
9772372.21,38.4531
10000000,38.4259
10232929.92,38.3975
10471285.48,38.368
10715193.05,38.3374
10964781.96,38.3055
11220184.54,38.2724
11481536.21,38.2379
11748975.55,38.2022
12022644.35,38.165
12302687.71,38.1265
12589254.12,38.0865
12882495.52,38.045
13182567.39,38.002
13489628.83,37.9574
13803842.65,37.9111
14125375.45,37.8633
14454397.71,37.8137
14791083.88,37.7624
15135612.48,37.7093
15488166.19,37.6544
15848931.92,37.5976
16218100.97,37.539
16595869.07,37.4784
16982436.52,37.4159
17378008.29,37.3514
17782794.1,37.2848
18197008.59,37.2162
18620871.37,37.1455
19054607.18,37.0726
19498446,36.9977
19952623.15,36.9205
20417379.45,36.8412
20892961.31,36.7596
21379620.9,36.6759
21877616.24,36.5898
22387211.39,36.5015
22908676.53,36.4109
23442288.15,36.3181
23988329.19,36.2229
24547089.16,36.1255
25118864.32,36.0257
25703957.83,35.9236
26302679.92,35.8193
26915348.04,35.7126
27542287.03,35.6037
28183829.31,35.4925
28840315.03,35.379
29512092.27,35.2632
30199517.2,35.1452
30902954.33,35.025
31622776.6,34.9026
32359365.69,34.7781
33113112.15,34.6514
33884415.61,34.5225
34673685.05,34.3916
35481338.92,34.2585
36307805.48,34.1235
37153522.91,33.9864
38018939.63,33.8474
38904514.5,33.7065
39810717.06,33.5636
40738027.78,33.4189
41686938.35,33.2724
42657951.88,33.1241
43651583.22,32.974
44668359.22,32.8222
45708818.96,32.6688
46773514.13,32.5137
47863009.23,32.3571
48977881.94,32.1989
50118723.36,32.0392
51286138.4,31.878
52480746.02,31.7155
53703179.64,31.5515
54954087.39,31.3862
56234132.52,31.2196
57543993.73,31.0518
58884365.54,30.8827
60255958.61,30.7124
61659500.19,30.541
63095734.45,30.3685
64565422.9,30.1949
66069344.8,30.0202
67608297.54,29.8446
69183097.09,29.668
70794578.44,29.4905
72443596.01,29.312
74131024.13,29.1327
75857757.5,28.9525
77624711.66,28.7716
79432823.47,28.5898
81283051.62,28.4074
83176377.11,28.2242
85113803.82,28.0402
87096359,27.8557
89125093.81,27.6705
91201083.94,27.4846
93325430.08,27.2982
95499258.6,27.1112
97723722.1,26.9236
100000000,26.7356
