0,05	-1,49E+02	3,50E-08	9,00E+01												
0,05	-1,49E+02	3,58E-08	9,00E+01												
0,05	-1,49E+02	3,66E-08	9,00E+01												
0,06	-1,49E+02	3,75E-08	9,00E+01												
0,06	-1,48E+02	3,84E-08	9,00E+01												
0,06	-1,48E+02	3,93E-08	9,00E+01												
0,06	-1,48E+02	4,02E-08	9,00E+01												
0,06	-1,48E+02	4,11E-08	9,00E+01												
0,06	-1,48E+02	4,21E-08	9,00E+01												
0,06	-1,47E+02	4,30E-08	9,00E+01												
0,07	-1,47E+02	4,40E-08	9,00E+01												
0,07	-1,47E+02	4,51E-08	9,00E+01												
0,07	-1,47E+02	4,61E-08	9,00E+01												
0,07	-1,47E+02	4,72E-08	9,00E+01												
0,07	-1,46E+02	4,83E-08	9,00E+01												
0,07	-1,46E+02	4,94E-08	9,00E+01												
0,08	-1,46E+02	5,06E-08	9,00E+01												
0,08	-1,46E+02	5,17E-08	9,00E+01												
0,08	-1,46E+02	5,30E-08	9,00E+01												
0,08	-1,45E+02	5,42E-08	9,00E+01												
0,08	-1,45E+02	5,55E-08	9,00E+01												
0,09	-1,45E+02	5,67E-08	9,00E+01												
0,09	-1,45E+02	5,81E-08	9,00E+01												
0,09	-1,45E+02	5,94E-08	9,00E+01												
0,09	-1,44E+02	6,08E-08	9,00E+01												
0,09	-1,44E+02	6,22E-08	9,00E+01												
0,10	-1,44E+02	6,37E-08	9,00E+01												
0,10	-1,44E+02	6,51E-08	9,00E+01												
0,10	-1,44E+02	6,67E-08	9,00E+01												
0,10	-1,43E+02	6,82E-08	9,00E+01												
0,10	-1,43E+02	6,98E-08	9,00E+01												
0,11	-1,43E+02	7,14E-08	9,00E+01												
0,11	-1,43E+02	7,31E-08	9,00E+01												
0,11	-1,43E+02	7,48E-08	9,00E+01												
0,11	-1,42E+02	7,65E-08	9,00E+01												
0,12	-1,42E+02	7,83E-08	9,00E+01												
0,12	-1,42E+02	8,02E-08	9,00E+01												
0,12	-1,42E+02	8,20E-08	9,00E+01												
0,13	-1,42E+02	8,39E-08	9,00E+01												
0,13	-1,41E+02	8,59E-08	9,00E+01												
0,13	-1,41E+02	8,79E-08	9,00E+01												
0,13	-1,41E+02	8,99E-08	9,00E+01												
0,14	-1,41E+02	9,20E-08	9,00E+01												
0,14	-1,41E+02	9,42E-08	9,00E+01												
0,14	-1,40E+02	9,64E-08	9,00E+01												
0,15	-1,40E+02	9,86E-08	9,00E+01												
0,15	-1,40E+02	1,01E-07	9,00E+01												
0,15	-1,40E+02	1,03E-07	9,00E+01												
0,16	-1,40E+02	1,06E-07	9,00E+01												
0,16	-1,39E+02	1,08E-07	9,00E+01												
0,17	-1,39E+02	1,11E-07	9,00E+01												
0,17	-1,39E+02	1,13E-07	9,00E+01												
0,17	-1,39E+02	1,16E-07	9,00E+01												
0,18	-1,39E+02	1,19E-07	9,00E+01												
0,18	-1,38E+02	1,21E-07	9,00E+01												
0,19	-1,38E+02	1,24E-07	9,00E+01												
0,19	-1,38E+02	1,27E-07	9,00E+01												
0,19	-1,38E+02	1,30E-07	9,00E+01												
0,20	-1,38E+02	1,33E-07	9,00E+01												
0,20	-1,37E+02	1,36E-07	9,00E+01												
0,21	-1,37E+02	1,39E-07	9,00E+01												
0,21	-1,37E+02	1,43E-07	9,00E+01												
0,22	-1,37E+02	1,46E-07	9,00E+01												
0,22	-1,37E+02	1,49E-07	9,00E+01												
0,23	-1,36E+02	1,53E-07	9,00E+01												
0,23	-1,36E+02	1,56E-07	9,00E+01												
0,24	-1,36E+02	1,60E-07	9,00E+01												
0,25	-1,36E+02	1,64E-07	9,00E+01												
0,25	-1,36E+02	1,67E-07	9,00E+01												
0,26	-1,35E+02	1,71E-07	9,00E+01												
0,26	-1,35E+02	1,75E-07	9,00E+01												
0,27	-1,35E+02	1,79E-07	9,00E+01												
0,28	-1,35E+02	1,84E-07	9,00E+01												
0,28	-1,35E+02	1,88E-07	9,00E+01												
0,29	-1,34E+02	1,92E-07	9,00E+01												
0,30	-1,34E+02	1,97E-07	9,00E+01												
0,30	-1,34E+02	2,01E-07	9,00E+01												
0,31	-1,34E+02	2,06E-07	9,00E+01												
0,32	-1,34E+02	2,11E-07	9,00E+01												
0,32	-1,33E+02	2,16E-07	9,00E+01												
0,33	-1,33E+02	2,21E-07	9,00E+01												
0,34	-1,33E+02	2,26E-07	9,00E+01												
0,35	-1,33E+02	2,31E-07	9,00E+01												
0,35	-1,33E+02	2,37E-07	9,00E+01												
0,36	-1,32E+02	2,42E-07	9,00E+01												
0,37	-1,32E+02	2,48E-07	9,00E+01												
0,38	-1,32E+02	2,53E-07	9,00E+01												
0,39	-1,32E+02	2,59E-07	9,00E+01												
0,40	-1,32E+02	2,65E-07	9,00E+01												
0,41	-1,31E+02	2,72E-07	9,00E+01												
0,42	-1,31E+02	2,78E-07	9,00E+01												
0,43	-1,31E+02	2,84E-07	9,00E+01												
0,44	-1,31E+02	2,91E-07	9,00E+01												
0,45	-1,31E+02	2,98E-07	9,00E+01												
0,46	-1,30E+02	3,05E-07	9,00E+01												
0,47	-1,30E+02	3,12E-07	9,00E+01												
0,48	-1,30E+02	3,19E-07	9,00E+01												
0,49	-1,30E+02	3,27E-07	9,00E+01												
